
32.343719482421875,-44.7070366683364,-9.139212955153841,-2.6516810241575737,-2.459187611471279,-2.9096115584189355,-2.765487354076077,-6.9459697234403,-1.9802935310030654,-0.6683149666285109,-0.04624126034336262,0.3044798003876421,0.21356937791710034,-1.244005581725818,-0.016720948252351736,0.5601505027791511,0.408951609499666,-0.49830463129589525,0.2555861935795945,0.4904691799370441,0.611010924700331,0.6130224605326998,0.4580767827897864,0.35775792862349065,0.6315929056786661,0.6308755915571729,0.5249468129294562,0.43685026123467924,0.6127934922490246,1.3326796365431344,0.3324983664023313,1.0385427550604152,0.5041520450144049,0.1053170175628147,0.7819146964404309,0.5678867520867521,1.1642407079853043,0.6893946090301566,0.21420961197642435,0.8987908035256821,0.6227279409376868,0.46112041034447754,0.5631550848712328,0.882041884173154,0.48116901094347425,0.46617761413798914,0.47811091417278484,0.5764031460860327,0.6456551268490186,0.25392006873780715,0.5329202042889478,0.35248762796033006,0.5307380992660589,0.35933344957966273,0.3070352439360978,0.34138444978391846,0.22780507957668283,0.15840800685097833,0.3878938164050154,0.2891038931106201,0.24529838311590113,0.14129931640868842,0.4302566935607205,0.24483651428834818,0.16317372879499503,0.14977532955640482,0.1201585837795307,0.11031547133705022,0.07329615246746912,-0.04293319270747187,-0.013013249220477974,-0.05253834059975837,-0.18806435384982834,-0.13630854931538594,0.007027577189190448,-0.287918232857709,0.0493159224308255,-0.015316585753220036,0.007838281578809392,-0.16984916253146964,-0.11964944739785688,0.025490156781426077,-0.10812328013595718,0.022871137587933132,-0.2499007353383046,-0.1713933166828413,-0.511128892232124,-0.5093350633208917,-0.5203623105052955,-0.4535194945087895,-0.473586248879557,-0.5735452193834882,-0.1782183360702977,-0.018626446441928235,-0.17704876777134365,0.11465190800093267,-0.09789156421548861,-0.27250533618444867,-0.05805716207396011,-0.17517317530091664,-0.11769016796893206,-0.157400686514159,-0.13294255825644397,-0.14791158067370413,0.005018828974267031,0.4637249995520322,0.2941516659257494,-0.14810711944312122,-0.3779239851577918,-0.46709744921348484,-0.38302084272127884,-0.46306454784157247,-0.6625828205907855,-0.4417289193610743,0.5706685198690719,0.37745730629967833,0.45866494871311037,0.35563727248683535,0.3362173243932697,0.6565713475661136,0.6514157448070577,0.487680137643544,0.4067527893955929,0.581935613295862,0.43321614827930255,0.6228657646960443,0.6619696886712605,0.5575963465537921,0.5710091920954493,0.8306761389756159,0.5979832016026068,0.5891597755732755,0.6381039648673323,0.7066757782993491,0.5591774499610582,0.2587977599555567,0.23948386254844056,0.014822727946214309,-0.19113082916772128,-0.006526393272967515,0.18616381260084952,0.19402970479998838,0.22617015866409923,-0.05641831807929509,-0.2133229331841867,-0.2323371156770082,-0.06439561037381583,0.07978857228655667,0.48498558523546353,0.554431860887049,0.12957347197283697,-0.03427580493456461,0.06835246231675496,0.26856105132180697,0.2997562337264093,0.14750373706540348,-0.22711289985663247,-0.34568478293035065,-0.4511687299882936,-0.29729938133059397,-0.44178045882809014,-0.7809009232534025,-0.37999125272544587,-0.17468274563318276,0.03656410086898099,0.20779796115750893,0.4029207907232295,0.12071230787484355,-0.19168190831480914,-0.5006126018979238,-0.3511679535256995,-0.35735251241888033,0.06897592535220731,0.3466414659835717,0.46536314531937073,-0.33925617905611105,-0.6141233659240175,-0.9022564583126655,-0.6247140453123148,0.31041390509518596,0.7710655753133286,0.26892637903340244,-0.17556666637146368,-0.21131774205241172,-0.35801526518572047,0.17383776063774015,0.5137027700261245,-0.07177561695202339,-0.22869071204757274,-0.13459042139175903,-0.24006419259304312,-0.7563815191993037,-0.6314623787498994,0.1397875183493984,0.1073152760331999,-0.005269606284099448,-0.19857853735739095,-0.43118833850179006,-0.319964723732439,-0.017091564060463638,0.48911883617476015,0.4467653291937612,-0.07053722315752653,-0.5433943831881078,0.0047368051558891455,0.32745374691316176,0.4477353768477226,0.41207547559773405,0.8231384133352813,0.7590975769928119,0.8618981179969607,0.5141470141677604,0.08244551672423661,-0.12609236010960068,-0.4176314087570048,-0.014200932194726512,0.3963636456701337,0.07319202852573936,-0.20352957349073153,-0.6987933414571936,-0.9380597688789386,-0.6091482017269215,-0.5147490151059428,-0.527616918729253,-0.47775977512848666,-0.6179106104041412,-0.7550704038717456,-0.5434758756549842,-0.50170666231549,-0.5790431000434761,-0.9223577584582432,-0.7550672323405663,-0.4909836670048845,-0.8002538432249489,-0.629338395119044,-0.35907291834104077,-0.09559300876138867,-0.4667643118413717,-0.7386024770471884,-0.6154111390941783,-0.26141232157992433,-0.2587839095915447,-0.6640226183859291,-1.6679978722258424,-1.8724909597466,-1.7058440810305155,-1.5103763470303118,-0.8297267197516558,-0.0684963662937719,0.2094398042426867,-0.11777531074258452,-0.7509941319228648,-0.666083405433572,0.052710199222588794,0.1843263288639876,0.3246277777976587,0.232208251953125,0.05953414479528085,0.7323135590988921,0.7472153503196766,0.9821630208269659,0.7496652979887745,0.06736108799095519,0.07967587650263841,-0.1367049515144103,-0.545767407359725,-0.888405370228556,-1.1229868172285262,-0.5382659001303688,-0.2898028068062133,-0.28780225082969235,-0.7825723305811811,-0.5249678822484228,-0.9624247481798551,-1.1781608993260535,-0.4282971894512258,-0.3454701657579071,0.2854675688355718,0.662730969588198,0.2006170094306804,-1.1788409089256322,-1.2354712525768563,-1.401479456504139,-1.3712902035827352,-0.6067724699008836,-0.19605165091618376,-0.581218013266046,-1.0408954297653987,-1.7324989556278803,-1.3700526398892006,-1.7660721080583481,-0.9396542361195073,-0.5224514339211215,0.4668874934986967,1.0855227823012101,-0.4175195930485387,-2.2133681197580506,-4.343087148063429,-4.740010767971788,-4.385309729968573,-3.6929267300054547,-3.3307999278228224,-4.534229185538607,-6.315500717106845,-5.966668066641367,-3.7163758270732696,-2.631790869831331,-2.661441218976423,-3.880146442247929,-3.954330789245674,-4.141159102322926,-2.77164510909905,-1.1782543747909502,0.39426761096178053,-0.7295498537985261,-0.2496381291528541,0.6921565443887866,0.5195025066633914,1.199900642614375,2.575650486996599,3.8720625400094746,4.690582106137498,5.30962270910609,5.666924530578379,6.143946044393909,6.408123428668306,6.667984494210279,7.1894422365426625,10.347508745294832,12.607659262557771,10.929650650110181,10.103933783882741,10.870716438082638,13.962878025848715,14.855772739905817,13.890894873340848,11.547450961162246,9.258535949287223,9.481964248811614,9.831403651174101,9.163092966895892,9.560355655863509,10.865409283538519,9.460922290375024,7.581959548861793,6.087461451601723,4.774962917705263,3.23019136333667,2.88628898508503,2.1962971522915424,1.4724165895404042,0.6189519846060614,0.34731300011157595,-0.26271522452240265,-0.9051816073251515,-0.8490887029997196,-0.9989223140725416,-0.6105262204962156,-0.05604708459655472,-0.8149699553356865,-1.7871183949178002,-1.8142250968927887,-1.5625709697499424,-0.7714499106967618,-0.25063964086554635,0.09819070258904228,0.43726803356265714,-0.1707858330282079,-0.9662549325873596,-0.9627254883870048,-0.5249406367974895,-0.3284826193285978,-0.1819839617905771,-0.12873506584243616,-0.23845919501353682,-0.36423770039612824,0.3475436623580763,0.4994454438137913,0.3561613676646012,-0.1346432783357145,-0.889645709980912,-0.7398735774013142,-0.5005114437964366,0.21339241795472091,-0.09475186787669931,-0.3046548599691999,-0.7642967900498121,-0.8711528826735921,-0.8716362535863442,-1.2047528885073384,-1.4582778565088423,-1.5050236822744651,-1.2308844473938345,-0.7076195409357148,-0.6441399853891189,-0.8981197746716947,-0.9129339156173337,-0.963149013114547,-0.8392566973061,-0.6318291458968759,-0.6214559172718254,-0.7035525077164864,-0.7381224527840767,-0.8897618475225916,-1.0932988349133816,-1.1144872062318294,-0.8220995073374542,-0.3748652991676719,-0.6901154273262697,-0.7016961342967742,-0.6551055815549023,-0.6650867070448299,-0.5715959353040553,-0.3192658196508756,-0.11038654407247439,-0.018001175218604004,-0.35382756622448985,-0.6585360822225228,-0.6284329827557324,-0.3860256750278739,-0.13508618614089907,0.24090880028293127,0.3942380398370391,0.25347362680612817,0.034531539320861615,-0.3654608293759807,0.031147880862240296,0.2862369291749156,0.18179452897574255,0.07938587890008475,0.14175228562885622,0.10651211317846854,0.13009276389758884,0.17472755717149102,0.26000563159383394,0.06328674206197138,0.06985863740826748,0.12626663128405236,0.07207000079328085,0.09802946900632303,0.19095223551499974,0.25417103898454285,0.13915262683216745,0.011790407110074064,0.024365610424752715,-0.010008763058414916,0.1369843435409266,0.2584736907323113,0.1212505240079298,0.20805583338010236,0.32372827982967856,0.25645278686417083,0.2320104521996238,0.2391287383937053,0.20678892147312378,0.16375598189456053,0.33875153476674336,0.4958667477178019,0.34190639587087335,0.23504080384394044,0.3052723722958437,0.3075802933095366,0.3408875896119431,0.45892138219703815,0.6100908667351833,0.6122229230403444,0.5464359515957495,0.5061120467346515,0.46822907016766324,0.46980103340404666,0.49482235265098196,0.4382528306036859,0.49708013685372754,0.5359393194702888,0.4561093039014932,0.37326429399535643,0.3017138298373116,0.3588804607213655,0.4200677277579917,0.43503585026437175,0.323338196773455,0.2633090644522484,0.35848504501595135,0.3320834631424642,0.3457832490024665,0.4098429419103773,0.3999687344456113,0.3950700540302709,0.3758051733698694,0.40114110171400674,0.43205378186490906,0.4060485836302804,0.4519314121336304,0.540130545447288,0.5511910624650903,0.4999184017493472,0.41738216469676304,0.4221981302650203,0.40847419686680153,0.44487055280081517,0.4051283849469124,0.3710037987363884,0.40940997828740444,0.4313479897918309,0.43475026875896927,0.4939271799080749,0.4937682439070834,0.5047396538354276,0.5142379333878182,0.48643607003589606,0.4366123925119094,0.4278386630072646	1
6.805450439453125,-0.5278367850376708,1.6455392581554404,3.001438797249257,-5.159063729939005,-3.299376760752665,8.223935769669396,1.438758315994922,-9.26395126981806,-1.561832256664824,6.726045050779867,1.117505466246792,-2.9510731288386847,1.0459914991562278,0.9810883578919521,-2.289096563978125,-0.19815403752180083,1.6497602092268178,-1.2903010830440593,-0.8301519399724575,2.5613399147858527,0.19919312128460975,-2.2683867475813537,0.9762210809918801,2.5661785304630738,-0.42583347079228306,-1.9696584473501435,0.14987136482246283,0.5783768253850239,0.20128584371328892,-0.6650736121935197,1.1201216058238588,1.2684730937154574,0.2574982845368133,-0.7850815145301102,1.2706047112796832,-0.2155357874114276,0.4620781014496609,-1.1561459810508818,-0.8696249255152463,0.8226945158084216,0.47110208240697715,-0.4672185423078064,-0.8531366058248017,0.8383060917377276,0.8110442156534299,-0.7801983067070644,-0.8380789589657276,0.683073777901996,0.9264709089720051,-0.7554910979139084,-0.7627550198206366,0.6043384235212311,0.7682766221382307,-0.19287068605320246,-0.7684890232713097,0.09304413017600027,0.47226619428932604,-0.17186503442417939,-0.7489191567105535,0.23485627082765265,0.39590097917409633,-0.5247142552477766,-0.8202837915643939,0.13807283888668523,0.7104651446763341,-0.5962210509333431,-0.710007751300647,0.6697966634885893,0.2959052361778767,-0.5646529492446639,-0.45881624944810384,0.6134401652865362,0.5101827507279019,-0.6016107985081188,-0.7454119389508607,0.21996360838907192,0.6113491923303591,-0.26120809762257124,-0.5332430751380692,0.14117468182348725,0.44956938383466766,-0.12393907361961504,-0.3294800662325287,0.3244953562205536,0.15978508518006718,-0.2698079348398509,-0.2908530415935293,0.7349417960671416,0.5003347981311009,-0.6704432054336467,-0.7640715682904915,0.2362320959295401,0.85554406000681,-0.2560998389420275,-0.4566828748923494,0.6410635694989579,0.6106347903252698,-0.40938763127442757,-0.6861524329353257,0.009270628632097822,0.6054908108016052,-0.24365330880259006,-0.7824845539614417,-0.12449778173809878,0.664444770651512,0.19993947551195235,-0.6655151046754934,0.07985205073671975,0.5881722819759402,-0.14157771230958982,-0.9737943320198967,-0.2648696214020878,0.8325241474888831,0.16075906865205036,-0.6888407573329118,-0.1327027040858122,0.6257833736407306,0.3066592220701866,-0.7770718786092665,-0.3421319503002929,0.4870685077641237,0.3819862522031272,-0.652560468506225,-0.6045062245984012,0.49807055955847557,0.5811381515481847,-0.5825776722228404,-0.3565107852053113,0.4588245206413746,0.4951637453039314,-0.06042521404570089,-0.36509283089386857,-0.291143120430261,0.050666460798421076,0.21943627663663778,0.1887561955195015,0.3488182314500229,0.021790001166530626,-0.3059723274229694,-0.29872657551186155,0.052238793484882695,-0.0068954025955974,-0.1082336107590911,0.07978630591664637,0.09893970620668036,-0.046627329874641354,-0.2641505449073238,0.21811949857008095,0.18045412952262785,-0.08605818606416493,-0.41064721152719974,-0.24859893950557277,0.08847773049094332,0.06614838315590266,0.0042518517925980714,0.3583793080095665,0.220186769240861,-0.05512486986717757,-0.28759917729670015,0.07166273623143393,0.4102528319285179,-0.008746325056157467,-0.29345377311413867,-0.16424637336448855,0.18636573597557593,-0.14074522998972938,-0.40830453790610566,-0.05581594783211408,0.27379382739976243,0.12234461288108633,-0.3119904908279274,-0.008207297024281357,0.25029175701562556,-0.23640279976128242,-0.4400312517727709,0.12678545474317204,0.5287050448195592,0.11423715830830819,-0.22839868472190794,0.0987789500512033,0.27184535823985856,0.04544655950830534,-0.36151826995864633,-0.018238611065485077,0.1981089039700743,-0.11000728449601027,-0.30620666238137584,0.3775703747659389,0.6367077430527563,-0.33030088079002784,-0.9054137140715631,-0.09430000274397199,0.8349763907794916,0.12444218700758469,-0.7405496457586686,-0.0410080597779805,0.9419174542824515,0.3172833169502105,-0.5389597206330028,-0.3039709052418966,0.6010417144187113,0.031478884682665687,-0.6914946277073601,-0.1965697227449542,0.7044735955441069,0.39120565986224076,-0.6742689020920614,-0.24582145817732548,0.5325898840946985,0.18254153600041678,-0.78742758196645,-0.5599273257028207,0.5368166494910642,0.5247371566566462,-0.41413663193794437,-0.10569419715688962,0.8171865057825156,0.3036829772518739,-1.1984778527639963,-1.084647806543554,0.8230383724718366,1.0549633798854798,-0.5644712416812327,-1.2583780328457923,0.04875920973569631,1.0708446096127293,0.003718919391723585,-0.8220348245292585,0.020699057787092967,0.6381042104567609,0.07125626839671872,-0.4753134202287541,0.25361876531596983,0.6322119490098689,-0.10494479594436806,-0.8332576806061069,-0.08704634072726652,0.6079997470550176,0.09529721158275806,-0.4163811990467204,0.4763774939780111,0.6442015510862851,-0.42069319232817115,-1.1117821660066283,0.06516253743457856,0.8546245175793454,-0.11566016113360977,-0.983422365149878,-0.1386085526781901,0.936995742792099,0.1729764447716483,-0.789120756945218,-0.1292297806875924,0.8986163479588335,0.15049511251517042,-0.761962890625,-0.31837779665598914,0.6830369102877327,0.41348221480955516,-0.556421135133916,-0.5283749404806081,0.43302512129757353,0.3781870496491629,-0.34336708941947947,-0.11493631723881387,0.455678641522443,0.2401143456365205,-0.5630016086773487,-0.47804635953888525,0.3683414944363289,0.7212105639771759,-0.529136632781827,-0.5087648454986342,0.22045164778182114,0.4281790586257029,-0.10496691200126368,-0.47420026182989217,-0.07424574950245161,0.5220409398726089,0.3990905247327533,-0.07515560464333201,-0.2267292748963819,-0.08689474879785353,0.17715565752175472,0.15077671439504567,-0.37142051924920233,-0.5226790883279437,0.14323130464247202,0.8246132251626469,0.1753385138312304,-0.510117362100475,-0.3187373539861541,0.38782897340191663,-0.581399903038922,-1.4297640509402516,-0.05250461130553838,2.0769883572755186,1.5337046867759958,-1.326056679847344,-1.6029128933775034,1.1874759180963483,2.0513218844945222,-0.5844951329147221,-1.9970417068859458,0.010977018737239053,1.4529296813171442,-0.45230511449472166,-1.8113514642464947,0.581891788844426,2.1443751581401127,-0.23589574933329505,-2.182070808833291,0.3031771361454018,2.5859844793929323,0.016554890005612277,-2.814293500542786,-0.43932237393060214,2.7514463011867845,0.5214377087541933,-3.4547514087596003,-1.3749900161564426,3.1234037730037127,1.4826131797062336,-3.5770676383744737,-1.947228979549845,4.167171227183211,3.4157462747569323,-3.783504954870105,-4.589513666382299,2.7148415879520824,4.570669849411512,-3.0606593703532488,-6.620629658655549,0.12985917732959676,4.7008873252185905,-1.3390622022774852,-6.009322776418804,0.7086949153419599,7.2832692914460715,1.2881223184949568,-7.037747852798117,-3.3395040868814605,5.121826498774878,2.8195297400406707,-5.62443439377598,-4.234606316882166,4.568939841015573,4.872746339435057,-3.7152374404209967,-4.639422989299192,4.0288791025442166,6.033148845788194,-3.0774478209811793,-7.187262271590864,1.0571065910099513,7.134936428265377,0.6583465069536046,-6.191389780927261,-1.4812838856661674,5.618442066675091,2.568034154495778,-4.246871451664861,-2.3542471354794916,3.8875852316470363,2.7150295647866702,-3.376220155237043,-3.1075049360733242,2.475738370051758,2.8964755611519326,-2.1785217450164125,-3.0576379486929914,1.1926733821135564,2.1116204386116393,-1.4659117245288518,-2.1111631540484,1.4651321639537747,1.9894606835217732,-1.5914790370831056,-2.0163399015367944,2.006692816010922,2.9254015884815354,-1.3579882849506217,-3.488982928842526,0.05914750395531132,2.9572414236705846,-0.3535870389518058,-3.273221091417228,-0.5325706047632053,2.6067591187225125,0.6062495673913026,-2.4164358234749725,-0.6519151712857145,2.7332496642103363,1.2292885705632317,-2.45792289271102,-1.760426309255688,1.988409817143298,1.872683186369394,-1.7809893798145167,-2.3334242328643646,1.0434629980359449,2.022491091397271,-0.8654831905221094,-2.127138945825748,0.44908176071540284,1.9602451648089052,-0.224157509107699,-1.9274604486241542,0.041650742055028,1.9990642351457857,0.22442780177768035,-2.1731431776354837,-0.8695773240614361,1.795998948671336,1.2978095872122641,-1.2223123082462117,-1.396378278136861,0.7003101179626785,1.1359279053539306,-0.5701261478969911,-1.076307516984023,0.3806428495069616,0.8370331140761338,-0.5493232697285844,-1.0800770352993463,0.35705060310110914,1.17714902095625,0.2059908821705782,-0.5170071842545909,0.15709459753832872,0.5966958629569785,-0.24926036138104868,-0.7852688654509776,0.08400607001726404,0.8290033934399277,0.07203633796022568,-0.761621489299472,-0.16075590759727515,0.6974971741433825,0.2504263951780725,-0.5744761785541754,-0.2726763923398259,0.5511515087159551,0.3178907514466128,-0.4286037320064793,-0.2982900775923552,0.441618613369993,0.37753130699188686,-0.4146951310709053,-0.535712688993035,0.15414404470867815,0.40241203490134464,-0.005861334109760474,-0.1418812997568054,0.11646069990321684,0.08832427048409452,-0.23619232882553964,-0.11129094846344151,0.20931733965136917,0.0411902770154246,-0.4377929472005023,-0.28136076499311957,0.24946790704654725,0.21737226900723203,-0.2885806752404664,-0.22157847294980615,0.29676537860433616,0.3146044978240599,-0.21066019550117204,-0.293384165298271,0.16237587103130552,0.2402477983998158,-0.20309522818577053,-0.3405556316919835,0.034340337594805814,0.24953944031626693,-0.014543338686228813,-0.1994410912391903,0.0218008755115085,0.16637250996548858,-0.048523250623381586,-0.1842621667558229,-0.015326802528771666,0.0988862064748963,-0.01829868131319412,-0.0926987830268694,0.019502426432531028,0.05528150301207746,-0.05416168910822461,-0.030722981552600004,0.12109644705601783,0.08721270029999073,-0.14534718162670268,-0.10877249091894603,0.16620827220440404,0.14365418664431454,-0.178418349026213,-0.19058984506337295,0.16141320923635905,0.20023281268469106,-0.18815484274813576,-0.2904176621000678,0.08362961461385476,0.27656444630687993,-0.06549476909340712,-0.2709538602691821,0.018462954869036485,0.22026713096105732,-0.0671976364332656,-0.2723494764696347,0.02707010101295071	1
